n,r,run,hops,grid_type
50,1,2,10,torus
50,1,2,17,torus
50,1,2,9,torus
50,1,2,12,torus
50,1,2,18,torus
50,1,2,6,torus
50,1,2,14,torus
50,1,2,8,torus
50,1,2,13,torus
50,1,2,21,torus
50,1,2,18,torus
50,1,2,9,torus
50,1,2,15,torus
50,1,2,10,torus
50,1,2,15,torus
50,1,2,15,torus
50,1,2,8,torus
50,1,2,14,torus
50,1,2,13,torus
50,1,2,13,torus
50,1,2,7,torus
50,1,2,20,torus
50,1,2,8,torus
50,1,2,5,torus
50,1,2,17,torus
50,1,2,10,torus
50,1,2,4,torus
50,1,2,13,torus
50,1,2,8,torus
50,1,2,11,torus
50,1,2,10,torus
50,1,2,13,torus
50,1,2,7,torus
50,1,2,13,torus
50,1,2,3,torus
50,1,2,14,torus
50,1,2,8,torus
50,1,2,9,torus
50,1,2,10,torus
50,1,2,14,torus
50,1,2,7,torus
50,1,2,12,torus
50,1,2,13,torus
50,1,2,12,torus
50,1,2,19,torus
50,1,2,17,torus
50,1,2,14,torus
50,1,2,9,torus
50,1,2,13,torus
50,1,2,15,torus
50,1,2,5,torus
50,1,2,6,torus
50,1,2,12,torus
50,1,2,12,torus
50,1,2,10,torus
50,1,2,15,torus
50,1,2,15,torus
50,1,2,17,torus
50,1,2,13,torus
50,1,2,22,torus
50,1,2,18,torus
50,1,2,13,torus
50,1,2,14,torus
50,1,2,11,torus
50,1,2,14,torus
50,1,2,7,torus
50,1,2,8,torus
50,1,2,11,torus
50,1,2,13,torus
50,1,2,13,torus
50,1,2,8,torus
50,1,2,9,torus
50,1,2,15,torus
50,1,2,17,torus
50,1,2,11,torus
50,1,2,10,torus
50,1,2,13,torus
50,1,2,9,torus
50,1,2,5,torus
50,1,2,12,torus
50,1,2,16,torus
50,1,2,6,torus
50,1,2,16,torus
50,1,2,9,torus
50,1,2,9,torus
50,1,2,11,torus
50,1,2,4,torus
50,1,2,7,torus
50,1,2,26,torus
50,1,2,21,torus
50,1,2,17,torus
50,1,2,8,torus
50,1,2,14,torus
50,1,2,2,torus
50,1,2,8,torus
50,1,2,15,torus
50,1,2,10,torus
50,1,2,17,torus
50,1,2,12,torus
50,1,2,16,torus
50,1,2,10,torus
50,1,2,12,torus
50,1,2,14,torus
50,1,2,8,torus
50,1,2,9,torus
50,1,2,11,torus
50,1,2,12,torus
50,1,2,19,torus
50,1,2,15,torus
50,1,2,17,torus
50,1,2,14,torus
50,1,2,8,torus
50,1,2,8,torus
50,1,2,11,torus
50,1,2,10,torus
50,1,2,16,torus
50,1,2,13,torus
50,1,2,11,torus
50,1,2,12,torus
50,1,2,8,torus
50,1,2,12,torus
50,1,2,11,torus
50,1,2,14,torus
50,1,2,18,torus
50,1,2,10,torus
50,1,3,14,torus
50,1,3,20,torus
50,1,3,9,torus
50,1,3,8,torus
50,1,3,15,torus
50,1,3,5,torus
50,1,3,7,torus
50,1,3,10,torus
50,1,3,4,torus
50,1,3,16,torus
50,1,3,18,torus
50,1,3,7,torus
50,1,3,19,torus
50,1,3,13,torus
50,1,3,14,torus
50,1,3,11,torus
50,1,3,13,torus
50,1,3,16,torus
50,1,3,9,torus
50,1,3,17,torus
50,1,3,11,torus
50,1,3,19,torus
50,1,3,10,torus
50,1,3,16,torus
50,1,3,12,torus
50,1,3,9,torus
50,1,3,14,torus
50,1,3,9,torus
50,1,3,15,torus
50,1,3,5,torus
50,1,3,2,torus
50,1,3,11,torus
50,1,3,7,torus
50,1,3,16,torus
50,1,3,23,torus
50,1,3,8,torus
50,1,3,15,torus
50,1,3,7,torus
50,1,3,14,torus
50,1,3,10,torus
50,1,3,5,torus
50,1,3,11,torus
50,1,3,12,torus
50,1,3,4,torus
50,1,3,8,torus
50,1,3,11,torus
50,1,3,11,torus
50,1,3,14,torus
50,1,3,17,torus
50,1,3,8,torus
50,1,3,8,torus
50,1,3,9,torus
50,1,3,4,torus
50,1,3,16,torus
50,1,3,13,torus
50,1,3,21,torus
50,1,3,6,torus
50,1,3,14,torus
50,1,3,3,torus
50,1,3,2,torus
50,1,3,3,torus
50,1,3,8,torus
50,1,3,17,torus
50,1,3,15,torus
50,1,3,13,torus
50,1,3,10,torus
50,1,3,3,torus
50,1,3,2,torus
50,1,3,13,torus
50,1,3,11,torus
50,1,3,11,torus
50,1,3,11,torus
50,1,3,14,torus
50,1,3,18,torus
50,1,3,9,torus
50,1,3,12,torus
50,1,3,9,torus
50,1,3,18,torus
50,1,3,9,torus
50,1,3,7,torus
50,1,3,13,torus
50,1,3,10,torus
50,1,3,18,torus
50,1,3,13,torus
50,1,3,6,torus
50,1,3,17,torus
50,1,3,18,torus
50,1,3,13,torus
50,1,3,10,torus
50,1,3,12,torus
50,1,3,7,torus
50,1,3,15,torus
50,1,3,14,torus
50,1,3,12,torus
50,1,3,5,torus
50,1,3,7,torus
50,1,3,11,torus
50,1,3,13,torus
50,1,3,19,torus
50,1,3,10,torus
50,1,3,10,torus
50,1,3,12,torus
50,1,3,15,torus
50,1,3,24,torus
50,1,3,13,torus
50,1,3,10,torus
50,1,3,12,torus
50,1,3,6,torus
50,1,3,10,torus
50,1,3,22,torus
50,1,3,6,torus
50,1,3,11,torus
50,1,3,14,torus
50,1,3,15,torus
50,1,3,18,torus
50,1,3,9,torus
50,1,3,17,torus
50,1,3,9,torus
50,1,3,9,torus
50,1,3,15,torus
50,1,3,3,torus
50,1,3,7,torus
50,1,3,18,torus
50,1,3,13,torus
50,1,3,16,torus
50,1,3,1,torus
50,1,3,13,torus
50,1,3,12,torus
50,1,3,11,torus
50,1,3,15,torus
50,1,3,20,torus
50,1,3,10,torus
50,1,3,11,torus
50,1,3,16,torus
50,1,3,11,torus
50,1,3,21,torus
50,1,3,16,torus
50,1,3,12,torus
50,1,3,10,torus
50,1,3,13,torus
50,1,3,20,torus
50,1,3,11,torus
50,1,3,13,torus
50,1,3,17,torus
50,1,3,18,torus
50,1,3,9,torus
50,1,3,14,torus
50,1,3,15,torus
50,1,3,13,torus
50,1,3,17,torus
50,1,3,14,torus
50,1,3,14,torus
50,1,3,22,torus
50,1,3,8,torus
50,1,3,9,torus
50,1,3,16,torus
50,1,3,16,torus
50,1,3,13,torus
50,1,3,16,torus
50,1,3,9,torus
50,1,3,13,torus
50,1,3,10,torus
50,1,3,15,torus
50,1,3,13,torus
50,1,3,21,torus
50,1,3,12,torus
50,1,3,10,torus
50,1,3,10,torus
50,1,3,16,torus
50,1,3,8,torus
50,1,3,10,torus
50,1,3,12,torus
50,1,3,10,torus
50,1,3,12,torus
50,1,3,12,torus
50,1,3,13,torus
50,1,3,4,torus
50,1,3,13,torus
50,1,3,15,torus
50,1,3,16,torus
50,1,3,15,torus
50,1,3,5,torus
50,1,3,14,torus
50,1,3,12,torus
50,1,3,5,torus
50,1,3,13,torus
50,1,3,12,torus
50,1,3,17,torus
50,1,3,11,torus
50,1,3,9,torus
50,1,3,10,torus
50,1,3,14,torus
50,1,3,18,torus
50,1,3,2,torus
50,1,3,7,torus
50,1,3,15,torus
50,1,3,9,torus
50,1,3,11,torus
50,1,3,10,torus
50,1,3,6,torus
50,1,4,10,torus
50,1,4,10,torus
50,1,4,12,torus
50,1,4,18,torus
50,1,4,15,torus
50,1,4,6,torus
50,1,4,22,torus
50,1,4,7,torus
50,1,4,6,torus
50,1,4,16,torus
50,1,4,10,torus
50,1,4,4,torus
50,1,4,14,torus
50,1,4,18,torus
50,1,4,5,torus
50,1,4,8,torus
50,1,4,8,torus
50,1,4,12,torus
50,1,4,14,torus
50,1,4,7,torus
50,1,4,10,torus
50,1,4,21,torus
50,1,4,22,torus
50,1,4,11,torus
50,1,4,15,torus
50,1,4,8,torus
50,1,4,5,torus
50,1,4,21,torus
50,1,4,17,torus
50,1,4,5,torus
50,1,4,12,torus
50,1,4,10,torus
50,1,4,9,torus
50,1,4,17,torus
50,1,4,12,torus
50,1,4,9,torus
50,1,4,15,torus
50,1,4,7,torus
50,1,4,12,torus
50,1,4,5,torus
50,1,4,15,torus
50,1,4,5,torus
50,1,4,17,torus
50,1,4,14,torus
50,1,4,17,torus
50,1,4,14,torus
50,1,4,12,torus
50,1,4,13,torus
50,1,4,15,torus
50,1,4,14,torus
50,1,4,8,torus
50,1,4,20,torus
50,1,4,14,torus
50,1,4,12,torus
50,1,4,14,torus
50,1,4,9,torus
50,1,4,13,torus
50,1,4,23,torus
50,1,4,18,torus
50,1,4,9,torus
50,1,4,23,torus
50,1,4,16,torus
50,1,4,13,torus
50,1,4,16,torus
50,1,4,15,torus
50,1,4,12,torus
50,1,4,14,torus
50,1,4,11,torus
50,1,4,4,torus
50,1,4,13,torus
50,1,4,11,torus
50,1,4,16,torus
50,1,4,14,torus
50,1,4,28,torus
50,1,4,14,torus
50,1,4,10,torus
50,1,4,3,torus
50,1,4,9,torus
50,1,4,17,torus
50,1,4,19,torus
50,1,4,8,torus
50,1,4,18,torus
50,1,4,7,torus
50,1,4,18,torus
50,1,4,22,torus
50,1,4,15,torus
50,1,4,14,torus
50,1,4,9,torus
50,1,4,13,torus
50,1,4,8,torus
50,1,4,12,torus
50,1,4,15,torus
50,1,4,14,torus
50,1,4,2,torus
50,1,4,11,torus
50,1,4,17,torus
50,1,4,16,torus
50,1,4,9,torus
50,1,4,9,torus
50,1,4,6,torus
50,1,4,6,torus
50,1,4,8,torus
50,1,4,10,torus
50,1,4,20,torus
50,1,4,19,torus
50,1,4,14,torus
50,1,4,15,torus
50,1,4,15,torus
50,1,4,22,torus
50,1,4,19,torus
50,1,4,18,torus
50,1,4,10,torus
50,1,4,12,torus
50,1,4,15,torus
50,1,4,15,torus
50,1,4,18,torus
50,1,4,9,torus
50,1,4,19,torus
50,1,4,15,torus
50,1,4,14,torus
50,1,4,4,torus
50,1,4,14,torus
50,1,4,12,torus
50,1,4,10,torus
50,1,4,15,torus
50,1,4,19,torus
50,1,4,18,torus
50,1,4,13,torus
50,1,4,8,torus
50,1,4,14,torus
50,1,4,7,torus
50,1,4,4,torus
50,1,4,15,torus
50,1,4,17,torus
50,1,4,15,torus
50,1,4,22,torus
50,1,4,13,torus
50,1,4,11,torus
50,1,4,5,torus
50,1,4,17,torus
50,1,4,10,torus
50,1,4,17,torus
50,1,4,10,torus
50,1,4,13,torus
50,1,4,6,torus
50,1,4,15,torus
50,1,4,6,torus
50,1,4,17,torus
50,1,4,15,torus
50,1,4,13,torus
50,1,4,11,torus
50,1,4,18,torus
50,1,4,11,torus
50,1,4,5,torus
50,1,4,10,torus
50,1,4,13,torus
50,1,4,5,torus
50,1,4,13,torus
50,1,4,17,torus
50,1,4,9,torus
50,1,4,13,torus
50,1,4,14,torus
50,1,4,13,torus
50,1,4,13,torus
50,1,4,10,torus
50,1,4,21,torus
50,1,4,13,torus
50,1,4,13,torus
50,1,4,16,torus
50,1,4,11,torus
50,1,4,5,torus
50,1,4,12,torus
50,1,4,20,torus
50,1,4,16,torus
50,1,4,5,torus
50,1,4,14,torus
50,1,4,8,torus
50,1,4,9,torus
50,1,4,10,torus
50,1,4,7,torus
50,1,4,18,torus
50,1,4,22,torus
50,1,4,12,torus
50,1,4,5,torus
50,1,4,10,torus
50,1,4,11,torus
50,1,4,18,torus
50,1,4,21,torus
50,1,4,15,torus
50,1,4,15,torus
50,1,4,10,torus
50,1,4,14,torus
50,1,4,15,torus
50,1,4,7,torus
50,1,4,16,torus
50,1,4,23,torus
50,1,4,15,torus
50,1,4,21,torus
50,1,4,14,torus
50,1,4,15,torus
50,1.5,0,8,torus
50,1.5,0,16,torus
50,1.5,0,18,torus
50,1.5,0,15,torus
50,1.5,0,10,torus
50,1.5,0,11,torus
50,1.5,0,27,torus
50,1.5,0,10,torus
50,1.5,0,9,torus
50,1.5,0,16,torus
50,1.5,0,19,torus
50,1.5,0,13,torus
50,1.5,0,9,torus
50,1.5,0,16,torus
50,1.5,0,16,torus
50,1.5,0,12,torus
50,1.5,0,14,torus
50,1.5,0,10,torus
50,1.5,0,16,torus
50,1.5,0,8,torus
50,1.5,0,6,torus
50,1.5,0,12,torus
50,1.5,0,14,torus
50,1.5,0,11,torus
50,1.5,0,16,torus
50,1.5,0,9,torus
50,1.5,0,14,torus
50,1.5,0,17,torus
50,1.5,0,10,torus
50,1.5,0,16,torus
50,1.5,0,8,torus
50,1.5,0,19,torus
50,1.5,0,15,torus
50,1.5,0,15,torus
50,1.5,0,8,torus
50,1.5,0,7,torus
50,1.5,0,17,torus
50,1.5,0,4,torus
50,1.5,0,20,torus
50,1.5,0,6,torus
50,1.5,0,13,torus
50,1.5,0,13,torus
50,1.5,0,15,torus
50,1.5,0,16,torus
50,1.5,0,9,torus
50,1.5,0,16,torus
50,1.5,0,12,torus
50,1.5,0,11,torus
50,1.5,0,11,torus
50,1.5,0,23,torus
50,1.5,0,15,torus
50,1.5,0,2,torus
50,1.5,0,16,torus
50,1.5,0,14,torus
50,1.5,0,9,torus
50,1.5,0,14,torus
50,1.5,0,8,torus
50,1.5,0,11,torus
50,1.5,0,11,torus
50,1.5,0,11,torus
50,1.5,0,7,torus
50,1.5,0,20,torus
50,1.5,0,12,torus
50,1.5,0,15,torus
50,1.5,0,12,torus
50,1.5,0,13,torus
50,1.5,0,7,torus
50,1.5,0,7,torus
50,1.5,0,15,torus
50,1.5,0,15,torus
50,1.5,0,10,torus
50,1.5,0,10,torus
50,1.5,0,6,torus
50,1.5,0,20,torus
50,1.5,0,15,torus
50,1.5,0,7,torus
50,1.5,0,7,torus
50,1.5,0,19,torus
50,1.5,0,19,torus
50,1.5,0,8,torus
50,1.5,0,16,torus
50,1.5,0,12,torus
50,1.5,0,10,torus
50,1.5,0,8,torus
50,1.5,0,20,torus
50,1.5,0,17,torus
50,1.5,0,10,torus
50,1.5,0,22,torus
50,1.5,0,14,torus
50,1.5,0,12,torus
50,1.5,0,9,torus
50,1.5,0,17,torus
50,1.5,0,4,torus
50,1.5,0,12,torus
50,1.5,0,9,torus
50,1.5,0,9,torus
50,1.5,0,18,torus
50,1.5,0,9,torus
50,1.5,0,17,torus
50,1.5,0,17,torus
50,1.5,0,18,torus
50,1.5,0,16,torus
50,1.5,0,14,torus
50,1.5,0,5,torus
50,1.5,0,15,torus
50,1.5,0,7,torus
50,1.5,0,16,torus
50,1.5,0,20,torus
50,1.5,0,5,torus
50,1.5,0,8,torus
50,1.5,0,15,torus
50,1.5,0,14,torus
50,1.5,0,7,torus
50,1.5,0,17,torus
50,1.5,0,20,torus
50,1.5,0,11,torus
50,1.5,0,13,torus
50,1.5,0,3,torus
50,1.5,0,16,torus
50,1.5,0,13,torus
50,1.5,0,9,torus
50,1.5,0,11,torus
50,1.5,0,11,torus
50,1.5,0,14,torus
50,1.5,0,15,torus
50,1.5,0,14,torus
50,1.5,0,12,torus
50,1.5,0,13,torus
50,1.5,0,21,torus
50,1.5,0,16,torus
50,1.5,0,12,torus
50,1.5,0,12,torus
50,1.5,0,4,torus
50,1.5,0,13,torus
50,1.5,0,19,torus
50,1.5,0,6,torus
50,1.5,0,11,torus
50,1.5,0,5,torus
50,1.5,0,18,torus
50,1.5,0,8,torus
50,1.5,0,16,torus
50,1.5,0,17,torus
50,1.5,0,9,torus
50,1.5,0,3,torus
50,1.5,0,12,torus
50,1.5,0,18,torus
50,1.5,0,11,torus
50,1.5,0,14,torus
50,1.5,0,6,torus
50,1.5,0,21,torus
50,1.5,0,10,torus
50,1.5,0,21,torus
50,1.5,0,18,torus
50,1.5,0,20,torus
50,1.5,0,7,torus
50,1.5,0,18,torus
50,1.5,0,19,torus
50,1.5,0,11,torus
50,1.5,0,13,torus
50,1.5,0,11,torus
50,1.5,0,12,torus
50,1.5,0,1,torus
50,1.5,0,9,torus
50,1.5,0,10,torus
50,1.5,0,17,torus
50,1.5,0,19,torus
50,1.5,0,6,torus
50,1.5,0,16,torus
50,1.5,0,14,torus
50,1.5,0,11,torus
50,1.5,0,21,torus
50,1.5,0,16,torus
50,1.5,0,20,torus
50,1.5,0,15,torus
50,1.5,0,25,torus
50,1.5,0,18,torus
50,1.5,0,6,torus
50,1.5,0,11,torus
50,1.5,0,7,torus
50,1.5,0,23,torus
50,1.5,0,14,torus
50,1.5,0,14,torus
50,1.5,0,13,torus
50,1.5,0,12,torus
50,1.5,0,9,torus
50,1.5,0,9,torus
50,1.5,0,22,torus
50,1.5,0,14,torus
50,1.5,0,6,torus
50,1.5,0,13,torus
50,1.5,0,10,torus
50,1.5,0,13,torus
50,1.5,0,18,torus
50,1.5,0,10,torus
50,1.5,0,15,torus
50,1.5,0,11,torus
50,1.5,0,19,torus
50,1.5,0,15,torus
50,1.5,0,12,torus
50,1.5,0,15,torus
50,1.5,1,9,torus
50,1.5,1,14,torus
50,1.5,1,17,torus
50,1.5,1,7,torus
50,1.5,1,19,torus
50,1.5,1,9,torus
50,1.5,1,8,torus
50,1.5,1,24,torus
50,1.5,1,13,torus
50,1.5,1,7,torus
50,1.5,1,15,torus
50,1.5,1,13,torus
50,1.5,1,9,torus
50,1.5,1,11,torus
50,1.5,1,7,torus
50,1.5,1,5,torus
50,1.5,1,21,torus
50,1.5,1,7,torus
50,1.5,1,12,torus
50,1.5,1,2,torus
50,1.5,1,16,torus
50,1.5,1,8,torus
50,1.5,1,10,torus
50,1.5,1,8,torus
50,1.5,1,5,torus
50,1.5,1,20,torus
50,1.5,1,22,torus
50,1.5,1,17,torus
50,1.5,1,8,torus
50,1.5,1,9,torus
50,1.5,1,14,torus
50,1.5,1,9,torus
50,1.5,1,22,torus
50,1.5,1,4,torus
50,1.5,1,12,torus
50,1.5,1,19,torus
50,1.5,1,8,torus
50,1.5,1,8,torus
50,1.5,1,12,torus
50,1.5,1,17,torus
50,1.5,1,11,torus
50,1.5,1,8,torus
50,1.5,1,24,torus
50,1.5,1,16,torus
50,1.5,1,13,torus
50,1.5,1,10,torus
50,1.5,1,16,torus
50,1.5,1,7,torus
50,1.5,1,11,torus
50,1.5,1,9,torus
50,1.5,1,10,torus
50,1.5,1,12,torus
50,1.5,1,18,torus
50,1.5,1,20,torus
50,1.5,1,20,torus
50,1.5,1,15,torus
50,1.5,1,12,torus
50,1.5,1,16,torus
50,1.5,1,8,torus
50,1.5,1,7,torus
50,1.5,1,8,torus
50,1.5,1,22,torus
50,1.5,1,15,torus
50,1.5,1,16,torus
50,1.5,1,12,torus
50,1.5,1,17,torus
50,1.5,1,12,torus
50,1.5,1,19,torus
50,1.5,1,16,torus
50,1.5,1,16,torus
50,1.5,1,18,torus
50,1.5,1,18,torus
50,1.5,1,14,torus
50,1.5,1,5,torus
50,1.5,1,12,torus
50,1.5,1,13,torus
50,1.5,1,19,torus
50,1.5,1,9,torus
50,1.5,1,13,torus
50,1.5,1,15,torus
50,1.5,1,7,torus
50,1.5,1,12,torus
50,1.5,1,26,torus
50,1.5,1,8,torus
50,1.5,1,5,torus
50,1.5,1,10,torus
50,1.5,1,20,torus
50,1.5,1,13,torus
50,1.5,1,19,torus
50,1.5,1,13,torus
50,1.5,1,10,torus
50,1.5,1,9,torus
50,1.5,1,18,torus
50,1.5,1,25,torus
50,1.5,1,13,torus
50,1.5,1,10,torus
50,1.5,1,12,torus
50,1.5,1,22,torus
50,1.5,1,7,torus
50,1.5,1,5,torus
50,1.5,1,9,torus
50,1.5,1,9,torus
50,1.5,1,10,torus
50,1.5,1,13,torus
50,1.5,1,11,torus
50,1.5,1,16,torus
50,1.5,1,6,torus
50,1.5,1,27,torus
50,1.5,1,8,torus
50,1.5,1,10,torus
50,1.5,1,8,torus
50,1.5,1,13,torus
50,1.5,1,18,torus
50,1.5,1,18,torus
50,1.5,1,10,torus
50,1.5,1,8,torus
50,1.5,1,13,torus
50,1.5,1,12,torus
50,1.5,1,18,torus
50,1.5,1,11,torus
50,1.5,1,14,torus
50,1.5,1,18,torus
50,1.5,1,14,torus
50,1.5,1,15,torus
50,1.5,1,20,torus
50,1.5,1,14,torus
50,1.5,1,11,torus
50,1.5,1,9,torus
50,1.5,1,12,torus
50,1.5,1,3,torus
50,1.5,1,7,torus
50,1.5,1,12,torus
50,1.5,1,13,torus
50,1.5,1,19,torus
50,1.5,1,15,torus
50,1.5,1,9,torus
50,1.5,1,15,torus
50,1.5,1,16,torus
50,1.5,1,14,torus
50,1.5,1,16,torus
50,1.5,1,19,torus
50,1.5,1,8,torus
50,1.5,1,10,torus
50,1.5,1,14,torus
50,1.5,1,11,torus
50,1.5,1,14,torus
50,1.5,1,12,torus
50,1.5,1,14,torus
50,1.5,1,20,torus
50,1.5,1,11,torus
50,1.5,1,8,torus
50,1.5,1,14,torus
50,1.5,1,12,torus
50,1.5,1,13,torus
50,1.5,1,14,torus
50,1.5,1,19,torus
50,1.5,1,7,torus
50,1.5,1,12,torus
50,1.5,1,7,torus
50,1.5,1,23,torus
50,1.5,1,16,torus
50,1.5,1,16,torus
50,1.5,1,12,torus
50,1.5,1,13,torus
50,1.5,1,10,torus
50,1.5,1,22,torus
50,1.5,1,6,torus
50,1.5,1,16,torus
50,1.5,1,12,torus
50,1.5,1,13,torus
50,1.5,1,15,torus
50,1.5,1,8,torus
50,1.5,1,10,torus
50,1.5,1,9,torus
50,1.5,1,15,torus
50,1.5,1,20,torus
50,1.5,1,9,torus
50,1.5,1,16,torus
50,1.5,1,11,torus
50,1.5,1,17,torus
50,1.5,1,8,torus
50,1.5,1,17,torus
50,1.5,1,10,torus
50,1.5,1,7,torus
50,1.5,1,6,torus
50,1.5,1,9,torus
50,1.5,1,8,torus
50,1.5,1,15,torus
50,1.5,1,11,torus
50,1.5,1,22,torus
50,1.5,1,16,torus
50,1.5,1,10,torus
50,1.5,1,7,torus
50,1.5,1,20,torus
50,1.5,1,18,torus
50,1.5,1,18,torus
50,1.5,1,24,torus
50,1.5,1,17,torus
50,1.5,1,20,torus
50,1.5,1,5,torus
50,1.5,2,3,torus
50,1.5,2,13,torus
50,1.5,2,8,torus
50,1.5,2,10,torus
50,1.5,2,10,torus
50,1.5,2,15,torus
50,1.5,2,10,torus
50,1.5,2,15,torus
50,1.5,2,16,torus
50,1.5,2,8,torus
50,1.5,2,17,torus
50,1.5,2,9,torus
50,1.5,2,8,torus
50,1.5,2,17,torus
50,1.5,2,13,torus
50,1.5,2,16,torus
50,1.5,2,15,torus
50,1.5,2,10,torus
50,1.5,2,23,torus
50,1.5,2,11,torus
50,1.5,2,12,torus
50,1.5,2,17,torus
50,1.5,2,14,torus
50,1.5,2,15,torus
50,1.5,2,13,torus
50,1.5,2,11,torus
50,1.5,2,8,torus
50,1.5,2,18,torus
50,1.5,2,19,torus
50,1.5,2,9,torus
50,1.5,2,12,torus
50,1.5,2,14,torus
50,1.5,2,11,torus
50,1.5,2,14,torus
50,1.5,2,17,torus
50,1.5,2,8,torus
50,1.5,2,8,torus
50,1.5,2,14,torus
50,1.5,2,7,torus
50,1.5,2,14,torus
50,1.5,2,9,torus
50,1.5,2,12,torus
50,1.5,2,8,torus
50,1.5,2,7,torus
50,1.5,2,13,torus
50,1.5,2,13,torus
50,1.5,2,23,torus
50,1.5,2,15,torus
50,1.5,2,11,torus
50,1.5,2,9,torus
50,1.5,2,9,torus
50,1.5,2,14,torus
50,1.5,2,21,torus
50,1.5,2,15,torus
50,1.5,2,14,torus
50,1.5,2,6,torus
50,1.5,2,11,torus
50,1.5,2,17,torus
50,1.5,2,14,torus
50,1.5,2,11,torus
50,1.5,2,13,torus
50,1.5,2,15,torus
50,1.5,2,13,torus
50,1.5,2,8,torus
50,1.5,2,14,torus
50,1.5,2,12,torus
50,1.5,2,8,torus
50,1.5,2,10,torus
50,1.5,2,13,torus
50,1.5,2,8,torus
50,1.5,2,13,torus
50,1.5,2,8,torus
50,1.5,2,20,torus
50,1.5,2,2,torus
50,1.5,2,11,torus
50,1.5,2,9,torus
50,1.5,2,8,torus
50,1.5,2,13,torus
50,1.5,2,16,torus
50,1.5,2,3,torus
50,1.5,2,3,torus
50,1.5,2,12,torus
50,1.5,2,17,torus
50,1.5,2,8,torus
50,1.5,2,10,torus
50,1.5,2,6,torus
50,1.5,2,13,torus
50,1.5,2,8,torus
50,1.5,2,10,torus
50,1.5,2,14,torus
50,1.5,2,14,torus
50,1.5,2,13,torus
50,1.5,2,14,torus
50,1.5,2,16,torus
50,1.5,2,20,torus
50,1.5,2,4,torus
50,1.5,2,5,torus
50,1.5,2,14,torus
50,1.5,2,5,torus
50,1.5,2,6,torus
50,1.5,2,14,torus
50,1.5,2,13,torus
50,1.5,2,12,torus
50,1.5,2,6,torus
50,1.5,2,7,torus
50,1.5,2,10,torus
50,1.5,2,15,torus
50,1.5,2,10,torus
50,1.5,2,10,torus
50,1.5,2,7,torus
50,1.5,2,16,torus
50,1.5,2,14,torus
50,1.5,2,9,torus
50,1.5,2,12,torus
50,1.5,2,15,torus
50,1.5,2,5,torus
50,1.5,2,15,torus
50,1.5,2,13,torus
50,1.5,2,10,torus
50,1.5,2,16,torus
50,1.5,2,6,torus
50,1.5,2,17,torus
50,1.5,2,18,torus
50,1.5,2,11,torus
50,1.5,2,11,torus
50,1.5,2,10,torus
50,1.5,2,16,torus
50,1.5,2,16,torus
50,1.5,2,6,torus
50,1.5,2,23,torus
50,1.5,2,14,torus
50,1.5,2,8,torus
50,1.5,2,15,torus
50,1.5,2,19,torus
50,1.5,2,15,torus
50,1.5,2,9,torus
50,1.5,2,9,torus
50,1.5,2,7,torus
50,1.5,2,6,torus
50,1.5,2,6,torus
50,1.5,2,8,torus
50,1.5,2,24,torus
50,1.5,2,5,torus
50,1.5,2,16,torus
50,1.5,2,24,torus
50,1.5,2,12,torus
50,1.5,2,7,torus
50,1.5,2,16,torus
50,1.5,2,22,torus
50,1.5,2,15,torus
50,1.5,2,14,torus
50,1.5,2,11,torus
50,1.5,2,20,torus
50,1.5,2,22,torus
50,1.5,2,19,torus
50,1.5,2,17,torus
50,1.5,2,17,torus
50,1.5,2,11,torus
50,1.5,2,8,torus
50,1.5,2,12,torus
50,1.5,2,23,torus
50,1.5,2,15,torus
50,1.5,2,15,torus
50,1.5,2,4,torus
50,1.5,2,14,torus
50,1.5,2,7,torus
50,1.5,2,18,torus
50,1.5,2,11,torus
50,1.5,2,10,torus
50,1.5,2,20,torus
50,1.5,2,12,torus
50,1.5,2,8,torus
50,1.5,2,13,torus
50,1.5,2,14,torus
50,1.5,2,9,torus
50,1.5,2,4,torus
50,1.5,2,12,torus
50,1.5,2,17,torus
50,1.5,2,7,torus
50,1.5,2,8,torus
50,1.5,2,11,torus
50,1.5,2,10,torus
50,1.5,2,14,torus
50,1.5,2,14,torus
50,1.5,2,12,torus
50,1.5,2,19,torus
50,1.5,2,14,torus
50,1.5,2,20,torus
50,1.5,2,10,torus
50,1.5,2,8,torus
50,1.5,2,7,torus
50,1.5,2,9,torus
50,1.5,2,12,torus
50,1.5,2,18,torus
50,1.5,2,7,torus
50,1.5,2,17,torus
50,1.5,2,13,torus
50,1.5,2,10,torus
50,1.5,2,14,torus
50,1.5,2,13,torus
50,1.5,3,10,torus
50,1.5,3,16,torus
50,1.5,3,4,torus
50,1.5,3,14,torus
50,1.5,3,16,torus
50,1.5,3,14,torus
50,1.5,3,11,torus
50,1.5,3,11,torus
50,1.5,3,16,torus
50,1.5,3,13,torus
50,1.5,3,14,torus
50,1.5,3,9,torus
50,1.5,3,10,torus
50,1.5,3,13,torus
50,1.5,3,9,torus
50,1.5,3,11,torus
50,1.5,3,16,torus
50,1.5,3,9,torus
50,1.5,3,7,torus
50,1.5,3,7,torus
50,1.5,3,11,torus
50,1.5,3,9,torus
50,1.5,3,10,torus
50,1.5,3,8,torus
50,1.5,3,13,torus
50,1.5,3,15,torus
50,1.5,3,12,torus
50,1.5,3,13,torus
50,1.5,3,6,torus
50,1.5,3,18,torus
50,1.5,3,19,torus
